# energy mu normalized_energy pre_edge post_edge
9.709207000000000335e+03 2.439979999999999816e+00 9.709207000000000335e+03 2.600955189946929647e-01 2.448246874665937156e+00
9.709531000000000859e+03 2.440334000000000003e+00 9.709531000000000859e+03 2.600466985981537693e-01 2.447962148563789242e+00
9.709853999999999360e+03 2.439796999999999993e+00 9.709853999999999360e+03 2.599980288818513063e-01 2.447678301245908017e+00
9.710177999999999884e+03 2.439575000000000049e+00 9.710177999999999884e+03 2.599492084853123330e-01 2.447393575143760103e+00
9.710501000000000204e+03 2.438790000000000013e+00 9.710501000000000204e+03 2.599005387690096480e-01 2.447109727825878878e+00
9.710824000000000524e+03 2.438760999999999957e+00 9.710824000000000524e+03 2.598518690527069630e-01 2.446825880507995876e+00
9.711147999999999229e+03 2.438641000000000059e+00 9.711147999999999229e+03 2.598030486561682117e-01 2.446541154405849738e+00
9.711472999999999956e+03 2.438454000000000121e+00 9.711472999999999956e+03 2.597540775793929502e-01 2.446255549519435135e+00
9.711796000000000276e+03 2.438131999999999966e+00 9.711796000000000276e+03 2.597054078630900431e-01 2.445971702201552134e+00
9.712120000000000800e+03 2.438203000000000120e+00 9.712120000000000800e+03 2.596565874665510698e-01 2.445686976099404220e+00
9.712442999999999302e+03 2.437644999999999840e+00 9.712442999999999302e+03 2.596079177502486068e-01 2.445403128781524771e+00
9.712766999999999825e+03 2.437603999999999882e+00 9.712766999999999825e+03 2.595590973537096335e-01 2.445118402679375080e+00
9.713091000000000349e+03 2.437418000000000085e+00 9.713091000000000349e+03 2.595102769571706602e-01 2.444833676577227166e+00
9.713414000000000669e+03 2.437286999999999981e+00 9.713414000000000669e+03 2.594616072408679752e-01 2.444549829259345941e+00
9.713738999999999578e+03 2.436291000000000206e+00 9.713738999999999578e+03 2.594126361640929357e-01 2.444264224372933114e+00
9.714063000000000102e+03 2.436261000000000010e+00 9.714063000000000102e+03 2.593638157675539624e-01 2.443979498270785200e+00
9.714387000000000626e+03 2.436075000000000212e+00 9.714387000000000626e+03 2.593149953710147670e-01 2.443694772168635510e+00
9.714709999999999127e+03 2.435888999999999971e+00 9.714709999999999127e+03 2.592663256547123041e-01 2.443410924850756061e+00
9.715032999999999447e+03 2.435601000000000127e+00 9.715032999999999447e+03 2.592176559384096191e-01 2.443127077532873059e+00
9.715359000000000378e+03 2.435236000000000178e+00 9.715359000000000378e+03 2.591685341813980692e-01 2.442840593862193543e+00
9.715683000000000902e+03 2.435677999999999788e+00 9.715683000000000902e+03 2.591197137848590959e-01 2.442555867760043853e+00
9.716006999999999607e+03 2.434661999999999882e+00 9.716006999999999607e+03 2.590708933883203446e-01 2.442271141657897715e+00
9.716331000000000131e+03 2.434845999999999844e+00 9.716331000000000131e+03 2.590220729917813713e-01 2.441986415555749801e+00
9.716978999999999360e+03 2.433991999999999933e+00 9.716978999999999360e+03 2.589244321987036468e-01 2.441416963351453973e+00
9.719248999999999796e+03 2.432491999999999877e+00 9.719248999999999796e+03 2.585823880624584792e-01 2.439422123067888748e+00
9.721521000000000640e+03 2.430416999999999828e+00 9.721521000000000640e+03 2.582400425657409571e-01 2.437425525215788369e+00
9.723793999999999869e+03 2.428970000000000073e+00 9.723793999999999869e+03 2.578975463887873687e-01 2.435428048579424853e+00
9.726067999999999302e+03 2.427259999999999973e+00 9.726067999999999302e+03 2.575548995315977141e-01 2.433429693158796425e+00
9.728344999999999345e+03 2.425335000000000019e+00 9.728344999999999345e+03 2.572118006336989726e-01 2.431428701385367930e+00
9.730620999999999185e+03 2.423977999999999966e+00 9.730620999999999185e+03 2.568688524160367415e-01 2.429428588396206123e+00
9.732898999999999432e+03 2.422600999999999782e+00 9.732898999999999432e+03 2.565256028379017117e-01 2.427426717838512715e+00
9.735180000000000291e+03 2.420898999999999912e+00 9.735180000000000291e+03 2.561819012190582612e-01 2.425422210928021016e+00
9.737461999999999534e+03 2.419201999999999853e+00 9.737461999999999534e+03 2.558380489199785224e-01 2.423416825233264404e+00
9.739743000000000393e+03 2.417333999999999872e+00 9.739743000000000393e+03 2.554943473011348498e-01 2.421412318322772705e+00
9.742028000000000247e+03 2.415360999999999869e+00 9.742028000000000247e+03 2.551500429613464682e-01 2.419404296275217803e+00
9.744313000000000102e+03 2.413273999999999919e+00 9.744313000000000102e+03 2.548057386215580866e-01 2.417396274227662900e+00
9.746601000000000568e+03 2.413216999999999945e+00 9.746601000000000568e+03 2.544609822410608402e-01 2.415385615827311483e+00
9.748889999999999418e+03 2.412519000000000080e+00 9.748889999999999418e+03 2.541160751803275275e-01 2.413374078642693377e+00
9.751180000000000291e+03 2.410778999999999783e+00 9.751180000000000291e+03 2.537710174393579265e-01 2.411361662673808581e+00
9.753471999999999753e+03 2.409316000000000013e+00 9.753471999999999753e+03 2.534256583379159711e-01 2.409347489136393961e+00
9.755764999999999418e+03 2.407974999999999977e+00 9.755764999999999418e+03 2.530801485562377273e-01 2.407332436814710874e+00
9.758058999999999287e+03 2.406896000000000146e+00 9.758058999999999287e+03 2.527344880943231953e-01 2.405316505708764652e+00
9.760353999999999360e+03 2.404723000000000166e+00 9.760353999999999360e+03 2.523886769521723750e-01 2.403299695818549964e+00
9.762652000000000044e+03 2.403556000000000026e+00 9.762652000000000044e+03 2.520424137693129119e-01 2.401280249575538761e+00
9.764950000000000728e+03 2.401745000000000019e+00 9.764950000000000728e+03 2.516961505864532267e-01 2.399260803332525782e+00
9.767252000000000407e+03 2.400688000000000155e+00 9.767252000000000407e+03 2.513492846826490545e-01 2.397237841952451376e+00
9.769554000000000087e+03 2.399385999999999797e+00 9.769554000000000087e+03 2.510024187788446604e-01 2.395214880572376970e+00
9.771856999999999971e+03 2.398079000000000072e+00 9.771856999999999971e+03 2.506554021948039779e-01 2.393191040408035875e+00
9.774161000000000058e+03 2.395976000000000106e+00 9.774161000000000058e+03 2.503082349305272292e-01 2.391166321459429867e+00
9.776468999999999141e+03 2.394322999999999979e+00 9.776468999999999141e+03 2.499604649453055494e-01 2.389138087373760655e+00
9.778777000000000044e+03 2.392879999999999896e+00 9.778777000000000044e+03 2.496126949600836475e-01 2.387109853288089667e+00
9.781084999999999127e+03 2.391090000000000160e+00 9.781084999999999127e+03 2.492649249748619678e-01 2.385081619202420455e+00
9.783396000000000640e+03 2.389275000000000038e+00 9.783396000000000640e+03 2.489167029489314231e-01 2.383050748763951177e+00
9.785709000000000742e+03 2.388030999999999793e+00 9.785709000000000742e+03 2.485681795625283019e-01 2.381018120756952072e+00
9.788022999999999229e+03 2.386814000000000213e+00 9.788022999999999229e+03 2.482195054958895586e-01 2.378984613965688055e+00
9.790338999999999942e+03 2.385082999999999842e+00 9.790338999999999942e+03 2.478705300687777946e-01 2.376949349605888884e+00
9.792656000000000859e+03 2.383198999999999845e+00 9.792656000000000859e+03 2.475214039614297423e-01 2.374913206461824799e+00
9.794975000000000364e+03 2.382792999999999939e+00 9.794975000000000364e+03 2.471719764936095576e-01 2.372875305749230890e+00
9.797295000000000073e+03 2.380872000000000099e+00 9.797295000000000073e+03 2.468223983455530846e-01 2.370836526252370291e+00
9.799614999999999782e+03 2.379070000000000018e+00 9.799614999999999782e+03 2.464728201974966115e-01 2.368797746755509692e+00
9.801938000000000102e+03 2.376949999999999896e+00 9.801938000000000102e+03 2.461227900087312737e-01 2.366756330905850803e+00
9.804263999999999214e+03 2.375370000000000203e+00 9.804263999999999214e+03 2.457723077792575150e-01 2.364712278703395398e+00
9.806591000000000349e+03 2.373952000000000062e+00 9.806591000000000349e+03 2.454216748695472461e-01 2.362667347716673305e+00
9.808917999999999665e+03 2.371986999999999846e+00 9.808917999999999665e+03 2.450710419598371992e-01 2.360622416729951212e+00
9.811247999999999593e+03 2.370197999999999805e+00 9.811247999999999593e+03 2.447199570094182874e-01 2.358574849390430828e+00
9.813578999999999724e+03 2.369146999999999892e+00 9.813578999999999724e+03 2.443687213787630874e-01 2.356526403266645531e+00
9.815909999999999854e+03 2.366950999999999805e+00 9.815909999999999854e+03 2.440174857481081094e-01 2.354477957142860234e+00
9.818244000000000597e+03 2.365879000000000065e+00 9.818244000000000597e+03 2.436657980767442666e-01 2.352426874666276646e+00
9.820579999999999927e+03 2.364227000000000078e+00 9.820579999999999927e+03 2.433138090449080693e-01 2.350374034621161456e+00
9.822918999999999869e+03 2.362620999999999860e+00 9.822918999999999869e+03 2.429613679723630071e-01 2.348318558223249752e+00
9.825256999999999607e+03 2.360694000000000070e+00 9.825256999999999607e+03 2.426090775800544552e-01 2.346263960609602961e+00
9.827596999999999753e+03 2.358913999999999955e+00 9.827596999999999753e+03 2.422564858272733268e-01 2.344207605427424568e+00
9.828100000000000364e+03 2.358836999999999851e+00 9.828100000000000364e+03 2.421806936684487432e-01 2.343765576941681417e+00
9.830773999999999432e+03 2.356850999999999807e+00 9.830773999999999432e+03 2.417777747167666469e-01 2.341415707814697100e+00
9.833453999999999724e+03 2.354689000000000032e+00 9.833453999999999724e+03 2.413739516836668209e-01 2.339060565982116202e+00
9.836136000000000422e+03 2.352946999999999900e+00 9.836136000000000422e+03 2.409698272900944183e-01 2.336703666581003702e+00
9.838816999999999098e+03 2.351109999999999811e+00 9.838816999999999098e+03 2.405658535767585260e-01 2.334347645964157891e+00
9.841503000000000611e+03 2.348927000000000209e+00 9.841503000000000611e+03 2.401611264622411923e-01 2.331987231425980411e+00
9.844189000000000306e+03 2.347151999999999905e+00 9.844189000000000306e+03 2.397563993477240807e-01 2.329626816887804708e+00
9.846879000000000815e+03 2.345470999999999862e+00 9.846879000000000815e+03 2.393510695122618159e-01 2.327262887212564024e+00
9.849569999999999709e+03 2.343398000000000092e+00 9.849569999999999709e+03 2.389455889965637070e-01 2.324898078753060204e+00
9.852263999999999214e+03 2.341677999999999926e+00 9.852263999999999214e+03 2.385396564401567332e-01 2.322530633940758094e+00
9.854958000000000538e+03 2.339567999999999870e+00 9.854958000000000538e+03 2.381337238837495374e-01 2.320163189128454206e+00
9.857655000000000655e+03 2.337642999999999915e+00 9.857655000000000655e+03 2.377273392866336987e-01 2.317793107963352028e+00
9.860353999999999360e+03 2.335151999999999894e+00 9.860353999999999360e+03 2.373206533290457276e-01 2.315421269229721801e+00
9.863055000000000291e+03 2.333985999999999894e+00 9.863055000000000291e+03 2.369136660109849579e-01 2.313047672927556420e+00
9.865759000000000015e+03 2.332126999999999839e+00 9.865759000000000015e+03 2.365062266522155454e-01 2.310671440272594523e+00
9.868463999999999942e+03 2.330135999999999985e+00 9.868463999999999942e+03 2.360986366132100667e-01 2.308294328833367715e+00
9.871171000000000276e+03 2.328152000000000221e+00 9.871171000000000276e+03 2.356907452137320114e-01 2.305915459825607527e+00
9.873879999999999200e+03 2.326086999999999794e+00 9.873879999999999200e+03 2.352825524537816015e-01 2.303534833249315739e+00
9.876592000000000553e+03 2.324377999999999833e+00 9.876592000000000553e+03 2.348739076531221048e-01 2.301151570320225659e+00
9.879305000000000291e+03 2.322538000000000213e+00 9.879305000000000291e+03 2.344651121722267639e-01 2.298767428606872443e+00
9.882021000000000640e+03 2.320752999999999844e+00 9.882021000000000640e+03 2.340558646506225582e-01 2.296380650540719159e+00
9.884736999999999171e+03 2.319280000000000008e+00 9.884736999999999171e+03 2.336466171290187965e-01 2.293993872474567652e+00
9.887456000000000131e+03 2.317848999999999826e+00 9.887456000000000131e+03 2.332369175667057259e-01 2.291604458055616078e+00
9.890179000000000087e+03 2.315599000000000185e+00 9.890179000000000087e+03 2.328266152834479463e-01 2.289211528499603077e+00
9.892900999999999840e+03 2.314264000000000099e+00 9.892900999999999840e+03 2.324164636804266770e-01 2.286819477727854988e+00
9.895627000000000407e+03 2.312761000000000067e+00 9.895627000000000407e+03 2.320057093564600326e-01 2.284423911819043695e+00
9.898353999999999360e+03 2.311090000000000089e+00 9.898353999999999360e+03 2.315948043522575439e-01 2.282027467125965714e+00
9.901083000000000538e+03 2.309253000000000000e+00 9.901083000000000538e+03 2.311835979875822566e-01 2.279629264864356131e+00
9.903814000000000306e+03 2.307421999999999862e+00 9.903814000000000306e+03 2.307720902624346149e-01 2.277229305034214946e+00
9.906549000000000888e+03 2.306022000000000016e+00 9.906549000000000888e+03 2.303599798163420420e-01 2.274825830067010557e+00
9.909282999999999447e+03 2.304456000000000060e+00 9.909282999999999447e+03 2.299480200504859795e-01 2.272423233884072857e+00
9.912020000000000437e+03 2.302554000000000212e+00 9.912020000000000437e+03 2.295356082439208301e-01 2.270018001348336867e+00
9.914759000000000015e+03 2.300828000000000095e+00 9.914759000000000015e+03 2.291228950768835482e-01 2.267611011244069275e+00
9.917500000000000000e+03 2.298976000000000131e+00 9.917500000000000000e+03 2.287098805493736897e-01 2.265202263571268304e+00
9.920244000000000597e+03 2.297728000000000215e+00 9.920244000000000597e+03 2.282964139811549664e-01 2.262790879545670819e+00
9.922988999999999578e+03 2.295885999999999871e+00 9.922988999999999578e+03 2.278827967327001769e-01 2.260378616735808421e+00
9.925735000000000582e+03 2.294179999999999886e+00 9.925735000000000582e+03 2.274690288040090991e-01 2.257965475141677558e+00
9.928483000000000175e+03 2.292393999999999821e+00 9.928483000000000175e+03 2.270549595148456667e-01 2.255550575979016870e+00
9.931235000000000582e+03 2.290697999999999901e+00 9.931235000000000582e+03 2.266402875047370813e-01 2.253132161679292977e+00
9.933986999999999171e+03 2.289376999999999995e+00 9.933986999999999171e+03 2.262256154946289399e-01 2.250713747379569085e+00
9.936740999999999985e+03 2.287190999999999974e+00 9.936740999999999985e+03 2.258106421240477779e-01 2.248293575511311815e+00
9.939498999999999796e+03 2.285261000000000209e+00 9.939498999999999796e+03 2.253950660325219069e-01 2.245869888505993117e+00
9.942256999999999607e+03 2.283630000000000049e+00 9.942256999999999607e+03 2.249794899409962579e-01 2.243446201500672643e+00
9.945018000000000029e+03 2.281959000000000071e+00 9.945018000000000029e+03 2.245634618087615220e-01 2.241019878142553878e+00
9.947778000000000247e+03 2.279917999999999889e+00 9.947778000000000247e+03 2.241475843567632964e-01 2.238594433568703579e+00
9.950542999999999665e+03 2.278503999999999863e+00 9.950542999999999665e+03 2.237309535035838515e-01 2.236164595073521610e+00
9.953308999999999287e+03 2.276928999999999981e+00 9.953308999999999287e+03 2.233141719701683403e-01 2.233733877794074729e+00
9.956075999999999112e+03 2.275113999999999859e+00 9.956075999999999112e+03 2.228972397565163188e-01 2.231302281730362935e+00
9.958845999999999549e+03 2.273629000000000122e+00 9.958845999999999549e+03 2.224798555021556545e-01 2.228868049313851074e+00
9.961617000000000189e+03 2.271824000000000066e+00 9.961617000000000189e+03 2.220623205675587020e-01 2.226432938113074300e+00
9.964390999999999622e+03 2.270230999999999888e+00 9.964390999999999622e+03 2.216443335922533286e-01 2.223995190559501012e+00
9.967165000000000873e+03 2.268310000000000048e+00 9.967165000000000873e+03 2.212263466169475112e-01 2.221557443005925947e+00
9.969942999999999302e+03 2.266601999999999784e+00 9.969942999999999302e+03 2.208077569206974289e-01 2.219116180315289455e+00
9.972720999999999549e+03 2.264978999999999854e+00 9.972720999999999549e+03 2.203891672244469024e-01 2.216674917624651187e+00
9.975502000000000407e+03 2.263323999999999891e+00 9.975502000000000407e+03 2.199701254874875112e-01 2.214231018581216404e+00
9.978283999999999651e+03 2.262074999999999836e+00 9.978283999999999651e+03 2.195509330702922757e-01 2.211786240753514932e+00
